Transaction_ID,Invoice_Number,Vendor,Department,Amount,Invoice_Date,Due_Date,Payment_Date,Payment_Method,PO_Status,Country,Currency,High_Value,Missing_PO,Late_Payment,Duplicate_Invoice,Risk_Score,Risk_Level
TRX104567,INV204567,Dell Technologies,Accounting,192378.45,2026-04-04,2026-05-04,2026-05-05,ACH,Yes,United States,USD,True,False,True,False,2,Medium
TRX104568,INV204568,Intel,Legal,42752.99,2026-06-23,2026-07-23,2026-09-01,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104569,INV204569,Dell Technologies,HR,1177.84,2025-10-04,2025-11-03,2025-11-03,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104570,INV204570,CDW,Procurement,20399.79,2025-10-09,2025-11-08,2025-10-30,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX104571,INV204571,PwC,Legal,8317.75,2025-12-28,2026-01-27,2026-02-01,ACH,Yes,United Kingdom,GBP,False,False,True,False,1,Medium
TRX104572,INV204572,Google,IT,27707.43,2025-12-05,2026-01-04,2026-01-11,Credit Card,Yes,United States,USD,False,False,True,False,1,Medium
TRX104573,INV204573,IBM,Marketing,47254.27,2025-09-30,2025-10-30,2025-10-22,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104574,INV204574,Dell Technologies,Marketing,2972.68,2026-08-04,2026-09-03,2026-09-03,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104575,INV209074,Intel,Marketing,2968.94,2026-01-13,2026-02-12,2026-02-12,ACH,Yes,Canada,CAD,False,False,False,True,3,High
TRX104576,INV204576,Dell Technologies,Customer Service,9100.5,2025-12-10,2026-01-09,2026-01-01,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX104577,INV204577,KPMG,Procurement,9705.39,2025-11-27,2025-12-27,2025-12-26,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104578,INV204578,Amazon,Customer Service,4446.93,2026-08-01,2026-08-31,2026-08-24,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104579,INV204579,Deloitte,Supply Chain,4558.97,2025-11-30,2025-12-30,2025-12-29,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX104580,INV204580,NVIDIA,Procurement,1220.99,2025-12-18,2026-01-17,2026-01-15,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX104581,INV204581,CDW,Legal,4407.89,2026-05-10,2026-06-09,2026-06-15,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104582,INV204582,KPMG,IT,6438.08,2026-01-08,2026-02-07,2026-01-31,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104583,INV204583,Lenovo,Compliance,8586.28,2026-04-26,2026-05-26,2026-05-24,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX104584,INV204584,NVIDIA,Procurement,6721.26,2026-03-14,2026-04-13,2026-04-17,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104585,INV204585,Dell Technologies,Finance,221.72,2026-02-26,2026-03-28,2026-03-19,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104586,INV204586,SAP,Finance,5716.02,2025-10-21,2025-11-20,2025-11-14,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104587,INV204587,KPMG,Accounting,78266.57,2026-05-11,2026-06-10,2026-05-31,Wire,Yes,United States,USD,True,False,False,False,2,Medium
TRX104588,INV204588,Cisco,HR,17789.96,2026-07-08,2026-08-07,2026-08-17,Check,Yes,Germany,EUR,False,False,True,False,1,Medium
TRX104589,INV204589,EY,Operations,5746.18,2025-11-04,2025-12-04,2025-12-25,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104590,INV204590,Lenovo,Finance,5645.39,2026-07-21,2026-08-20,2026-08-26,ACH,Yes,Mexico,MXN,False,False,True,False,1,Medium
TRX104591,INV204591,IBM,R&D,29043.71,2026-01-14,2026-02-13,2026-02-09,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104592,INV204592,Google,Customer Service,5203.17,2025-12-27,2026-01-26,2026-01-22,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX104593,INV204593,EY,Procurement,3326.44,2026-04-26,2026-05-26,2026-05-16,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX104594,INV204594,SAP,IT,149263.95,2026-07-29,2026-08-28,2026-08-20,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX104595,INV204595,Dell Technologies,Operations,9297.89,2026-03-10,2026-04-09,2026-04-01,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX104596,INV204596,Accenture,Supply Chain,2967.53,2026-02-09,2026-03-11,2026-03-06,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX104597,INV204597,HP,Procurement,4642.25,2026-08-02,2026-09-01,2026-08-31,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX104598,INV204598,Accenture,Marketing,6411.34,2025-11-22,2025-12-22,2025-12-21,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX104599,INV205473,Microsoft,Supply Chain,3111.17,2025-11-21,2025-12-21,2025-12-16,Wire,Yes,Mexico,MXN,False,False,False,True,4,High
TRX104600,INV202563,NVIDIA,Sales,23549.27,2025-10-24,2025-11-23,2025-11-15,ACH,Yes,United States,USD,False,False,False,True,3,High
TRX104601,INV204601,NVIDIA,Finance,39630.4,2026-06-13,2026-07-13,2026-08-09,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104602,INV204602,CDW,Legal,741.78,2025-08-11,2025-09-10,2025-09-01,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104603,INV204603,Dell Technologies,Compliance,122525.77,2026-05-31,2026-06-30,2026-08-14,ACH,Yes,Mexico,MXN,True,False,True,False,2,Medium
TRX104604,INV204604,PwC,R&D,2958.98,2026-04-13,2026-05-13,2026-06-16,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104605,INV204605,KPMG,Sales,8875.01,2025-11-13,2025-12-13,2025-12-12,ACH,No,United States,USD,False,True,False,False,2,Medium
TRX104606,INV204606,Cisco,Finance,2681.96,2026-02-22,2026-03-24,2026-04-15,Credit Card,Yes,United Kingdom,GBP,False,False,True,False,1,Medium
TRX104607,INV209379,Deloitte,Accounting,1702.64,2026-02-23,2026-03-25,2026-03-21,ACH,Yes,United Kingdom,GBP,False,False,False,True,3,High
TRX104608,INV204608,KPMG,Procurement,9346.94,2026-07-08,2026-08-07,2026-08-04,Wire,Yes,Canada,CAD,False,False,False,True,4,High
TRX104609,INV204609,Intel,IT,129.75,2025-09-29,2025-10-29,2025-12-08,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104610,INV204610,IBM,HR,94049.61,2025-08-17,2025-09-16,2025-09-14,Wire,Yes,United States,USD,True,False,False,False,2,Medium
TRX104611,INV204611,Dell Technologies,Operations,3269.55,2025-12-12,2026-01-11,2026-01-08,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104612,INV204612,NVIDIA,R&D,1574.89,2025-09-23,2025-10-23,2025-10-15,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX104613,INV204613,Apple,HR,4722.46,2025-12-16,2026-01-15,2026-02-24,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104614,INV204614,Dell Technologies,Supply Chain,4338.41,2026-03-05,2026-04-04,2026-03-26,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104615,INV204615,HP,Accounting,2916.87,2025-10-28,2025-11-27,2025-12-05,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX104616,INV204616,SAP,HR,435.78,2026-05-27,2026-06-26,2026-06-25,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104617,INV204617,EY,Customer Service,9275.84,2025-09-06,2025-10-06,2025-10-05,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX104618,INV204618,NVIDIA,Engineering,8966.78,2025-12-28,2026-01-27,2026-01-28,Check,Yes,United States,USD,False,False,True,False,1,Medium
TRX104619,INV204619,Cisco,Supply Chain,2999.52,2026-07-05,2026-08-04,2026-07-27,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104620,INV204620,Amazon,Procurement,7322.54,2026-04-29,2026-05-29,2026-05-20,Wire,Yes,Mexico,MXN,False,False,False,False,1,Medium
TRX104621,INV204621,Oracle,IT,6396.91,2026-04-25,2026-05-25,2026-06-05,Wire,Yes,Canada,CAD,False,False,True,False,2,Medium
TRX104622,INV204622,CDW,Finance,39185.25,2026-05-21,2026-06-20,2026-06-13,ACH,Yes,United States,USD,False,False,False,True,3,High
TRX104623,INV204623,Adobe,Engineering,185329.8,2025-10-06,2025-11-05,2025-11-03,Wire,Yes,United States,USD,True,False,False,False,2,Medium
TRX104624,INV204624,Intel,Accounting,6905.51,2026-06-02,2026-07-02,2026-06-29,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX104625,INV204625,Cisco,Accounting,237.73,2026-04-13,2026-05-13,2026-05-04,Check,No,United Kingdom,GBP,False,True,False,False,2,Medium
TRX104626,INV204626,PwC,Accounting,276.4,2026-03-02,2026-04-01,2026-04-10,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104627,INV204627,PwC,Accounting,1101.36,2026-07-02,2026-08-01,2026-07-26,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX104628,INV204628,Accenture,Sales,8674.2,2026-03-09,2026-04-08,2026-03-30,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104629,INV200830,Lenovo,Marketing,16472.01,2025-11-21,2025-12-21,2026-01-05,ACH,Yes,Canada,CAD,False,False,True,True,4,High
TRX104630,INV204630,EY,IT,3702.21,2026-04-28,2026-05-28,2026-05-28,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX104631,INV204631,Amazon,Procurement,147804.35,2026-03-02,2026-04-01,2026-03-27,Wire,Yes,United States,USD,True,False,False,False,2,Medium
TRX104632,INV204632,Adobe,Marketing,9443.02,2025-09-01,2025-10-01,2025-09-25,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104633,INV204633,Adobe,IT,24799.16,2025-08-24,2025-09-23,2025-09-17,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX104634,INV204634,IBM,Customer Service,112113.12,2026-05-13,2026-06-12,2026-06-07,ACH,Yes,Mexico,MXN,True,False,False,False,1,Medium
TRX104635,INV204635,Amazon,Compliance,7329.91,2025-12-09,2026-01-08,2025-12-29,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX104636,INV204636,IBM,Finance,8124.79,2026-05-30,2026-06-29,2026-07-07,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104637,INV204637,Oracle,IT,42670.09,2026-01-03,2026-02-02,2026-01-23,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX104638,INV204638,Amazon,IT,8464.09,2026-06-17,2026-07-17,2026-07-18,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX104639,INV204639,NVIDIA,Sales,3322.95,2026-06-18,2026-07-18,2026-07-09,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX104640,INV204640,IBM,Compliance,5380.29,2025-10-25,2025-11-24,2026-01-06,Wire,Yes,Mexico,MXN,False,False,True,False,2,Medium
TRX104641,INV204641,EY,Operations,9304.36,2026-03-30,2026-04-29,2026-05-10,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104642,INV204642,Dell Technologies,HR,5457.56,2026-03-12,2026-04-11,2026-04-09,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX104643,INV204643,Oracle,Engineering,1647.91,2025-08-08,2025-09-07,2025-09-03,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104644,INV204644,Oracle,Operations,4938.26,2026-05-15,2026-06-14,2026-07-23,Wire,Yes,United States,USD,False,False,True,True,5,High
TRX104645,INV204645,Accenture,Sales,8796.18,2025-12-21,2026-01-20,2026-01-17,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX104646,INV204646,CDW,HR,169023.88,2025-11-23,2025-12-23,2026-01-02,ACH,Yes,United States,USD,True,False,True,False,2,Medium
TRX104647,INV204647,Accenture,Operations,40102.53,2025-08-19,2025-09-18,2025-09-10,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX104648,INV204648,Cisco,R&D,4229.11,2026-02-17,2026-03-19,2026-03-16,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX104649,INV204649,Lenovo,Legal,7122.24,2025-09-27,2025-10-27,2025-10-17,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX104650,INV204650,HP,Procurement,2171.45,2026-02-03,2026-03-05,2026-02-26,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX104651,INV204651,Cisco,Compliance,4556.83,2025-10-23,2025-11-22,2025-11-15,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104652,INV204652,PwC,Sales,1107.91,2025-08-22,2025-09-21,2025-09-21,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX104653,INV204653,Amazon,Legal,5451.45,2026-04-28,2026-05-28,2026-05-21,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX104654,INV207647,CDW,Sales,8381.84,2025-12-25,2026-01-24,2026-02-03,ACH,Yes,United States,USD,False,False,True,True,4,High
TRX104655,INV204655,Amazon,HR,8864.43,2026-01-14,2026-02-13,2026-02-23,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104656,INV202360,Google,IT,44410.21,2026-03-09,2026-04-08,2026-03-30,ACH,Yes,United States,USD,False,False,False,True,3,High
TRX104657,INV204657,Deloitte,Legal,19427.22,2026-02-04,2026-03-06,2026-02-24,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104658,INV204658,Oracle,R&D,8641.96,2025-10-24,2025-11-23,2025-11-23,ACH,Yes,Germany,EUR,False,False,False,False,0,Low
TRX104659,INV204659,Intel,Accounting,5547.6,2025-11-18,2025-12-18,2025-12-14,Credit Card,Yes,Canada,CAD,False,False,False,False,0,Low
TRX104660,INV204660,Google,HR,4216.53,2025-12-26,2026-01-25,2026-01-23,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX104661,INV204661,CDW,Customer Service,6550.95,2025-09-21,2025-10-21,2025-10-20,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX104662,INV204662,CDW,Procurement,1920.96,2025-09-03,2025-10-03,2025-11-04,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104663,INV204663,PwC,Sales,1020.13,2026-03-01,2026-03-31,2026-03-31,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX104664,INV204664,Google,Procurement,58087.53,2025-08-22,2025-09-21,2025-09-18,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX104665,INV202037,Dell Technologies,Sales,6067.44,2025-12-28,2026-01-27,2026-02-12,Check,Yes,Canada,CAD,False,False,True,True,4,High
TRX104666,INV204666,Lenovo,Marketing,491.67,2025-09-04,2025-10-04,2025-09-26,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX104667,INV204667,Deloitte,Compliance,6567.44,2026-02-03,2026-03-05,2026-03-03,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX104668,INV204668,Oracle,Procurement,1260.32,2026-05-14,2026-06-13,2026-06-05,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104669,INV204669,IBM,Customer Service,6822.12,2025-09-20,2025-10-20,2025-11-15,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104670,INV204670,Google,Supply Chain,8472.99,2025-09-22,2025-10-22,2025-10-17,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104671,INV204671,Lenovo,R&D,6041.52,2026-02-24,2026-03-26,2026-03-16,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX104672,INV204672,EY,Marketing,20783.85,2026-01-29,2026-02-28,2026-02-24,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104673,INV204673,KPMG,Compliance,9782.89,2026-03-30,2026-04-29,2026-04-29,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104674,INV204674,Google,Supply Chain,483.06,2025-10-14,2025-11-13,2025-11-21,Wire,No,United States,USD,False,True,True,False,4,High
TRX104675,INV204675,Microsoft,Engineering,4493.63,2026-03-17,2026-04-16,2026-04-16,Check,Yes,Canada,CAD,False,False,False,False,0,Low
TRX104676,INV204676,EY,Engineering,2899.25,2026-04-30,2026-05-30,2026-05-21,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX104677,INV204677,HP,IT,582.73,2025-11-02,2025-12-02,2025-11-22,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104678,INV204678,Cisco,HR,8507.15,2025-08-30,2025-09-29,2025-09-21,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX104679,INV204679,Cisco,Accounting,161486.17,2026-05-15,2026-06-14,2026-06-10,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX104680,INV204680,Lenovo,Accounting,9050.98,2025-11-30,2025-12-30,2026-01-21,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104681,INV204681,Accenture,Accounting,5862.62,2026-07-08,2026-08-07,2026-08-01,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104682,INV204682,EY,HR,828.67,2025-09-05,2025-10-05,2025-10-06,ACH,Yes,Mexico,MXN,False,False,True,False,1,Medium
TRX104683,INV204683,HP,R&D,8105.08,2026-04-06,2026-05-06,2026-04-28,Wire,No,United States,USD,False,True,False,False,3,High
TRX104684,INV204684,NVIDIA,Accounting,4378.76,2026-01-06,2026-02-05,2026-01-30,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104685,INV204685,Oracle,R&D,129088.42,2025-12-09,2026-01-08,2026-01-16,Credit Card,Yes,United States,USD,True,False,True,False,2,Medium
TRX104686,INV204686,HP,Finance,5853.08,2025-11-29,2025-12-29,2026-01-25,Check,Yes,United States,USD,False,False,True,False,1,Medium
TRX104687,INV204687,SAP,Customer Service,4761.1,2026-03-09,2026-04-08,2026-04-01,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX104688,INV204688,CDW,Customer Service,29728.06,2025-08-12,2025-09-11,2025-09-24,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104689,INV204689,Deloitte,Procurement,128395.87,2025-11-23,2025-12-23,2026-01-06,Check,Yes,Canada,CAD,True,False,True,False,2,Medium
TRX104690,INV204690,Lenovo,Compliance,44474.67,2026-07-31,2026-08-30,2026-08-21,ACH,No,United States,USD,False,True,False,False,2,Medium
TRX104691,INV204691,Adobe,Marketing,14640.38,2026-03-17,2026-04-16,2026-04-14,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104692,INV204692,HP,Procurement,9161.54,2026-08-01,2026-08-31,2026-09-30,ACH,Yes,Germany,EUR,False,False,True,True,4,High
TRX104693,INV204693,Adobe,Accounting,9228.36,2026-01-12,2026-02-11,2026-02-07,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX104694,INV204694,Microsoft,Supply Chain,7428.74,2025-09-26,2025-10-26,2025-10-20,ACH,Yes,Japan,JPY,False,False,False,False,0,Low
TRX104695,INV204695,Apple,Procurement,9072.93,2025-08-20,2025-09-19,2025-09-15,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104696,INV204696,Amazon,Operations,2210.85,2026-05-30,2026-06-29,2026-06-20,Wire,Yes,Mexico,MXN,False,False,False,False,1,Medium
TRX104697,INV204697,Apple,Procurement,9381.48,2025-10-16,2025-11-15,2025-12-16,ACH,Yes,Mexico,MXN,False,False,True,False,1,Medium
TRX104698,INV202276,Adobe,Finance,5740.39,2025-12-18,2026-01-17,2026-01-17,Check,Yes,United States,USD,False,False,False,True,3,High
TRX104699,INV204699,IBM,R&D,666.78,2026-05-08,2026-06-07,2026-06-15,ACH,No,Mexico,MXN,False,True,True,False,3,High
TRX104700,INV204700,Apple,Accounting,2873.58,2026-06-12,2026-07-12,2026-07-04,ACH,Yes,Japan,JPY,False,False,False,False,0,Low
TRX104701,INV204701,Apple,Compliance,8797.49,2025-09-14,2025-10-14,2025-10-08,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX104702,INV207187,Deloitte,Marketing,9528.09,2025-08-23,2025-09-22,2025-09-18,Check,Yes,United States,USD,False,False,False,True,3,High
TRX104703,INV204703,Apple,R&D,9213.6,2026-07-17,2026-08-16,2026-08-06,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX104704,INV204704,NVIDIA,Accounting,3445.61,2026-07-09,2026-08-08,2026-08-02,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX104705,INV204705,Apple,Compliance,21464.97,2026-06-17,2026-07-17,2026-07-10,Wire,Yes,United Kingdom,GBP,False,False,False,False,1,Medium
TRX104706,INV204706,Adobe,Customer Service,10381.97,2026-05-31,2026-06-30,2026-06-25,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104707,INV204707,Cisco,Procurement,189267.45,2025-08-09,2025-09-08,2025-09-01,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX104708,INV204708,Google,Operations,6867.6,2026-04-14,2026-05-14,2026-06-16,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104709,INV204709,PwC,Legal,6876.56,2025-09-13,2025-10-13,2025-10-09,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX104710,INV204710,Google,Finance,6985.45,2026-01-15,2026-02-14,2026-02-08,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX104711,INV204711,Google,Sales,2306.68,2025-08-12,2025-09-11,2025-10-23,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX104712,INV204712,CDW,Procurement,6682.05,2025-10-19,2025-11-18,2025-11-13,ACH,No,Mexico,MXN,False,True,False,False,2,Medium
TRX104713,INV204713,Apple,Operations,38095.49,2026-02-16,2026-03-18,2026-03-24,ACH,No,Canada,CAD,False,True,True,False,3,High
TRX104714,INV204714,Cisco,Procurement,9128.17,2025-10-17,2025-11-16,2025-11-11,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104715,INV204715,Adobe,Operations,6239.52,2026-02-11,2026-03-13,2026-03-03,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX104716,INV204716,Microsoft,Customer Service,9224.84,2025-11-06,2025-12-06,2025-11-27,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX104717,INV204717,Lenovo,Supply Chain,9468.63,2026-01-27,2026-02-26,2026-03-08,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX104718,INV204718,HP,Operations,6008.59,2026-04-28,2026-05-28,2026-05-29,Wire,Yes,Germany,EUR,False,False,True,False,2,Medium
